"","taxonID","comparisonID","trt.code.1","trt.code.2","wad1.obs.mean","wad2.obs.mean","wad1.boot.mean","wad1.boot.median","wad1.boot.CI.L","wad1.boot.CI.U","wad2.boot.mean","wad2.boot.median","wad2.boot.CI.L","wad2.boot.CI.U","wad.diff.obs","wad.diff.boot.mean","wad.diff.boot.median","wad.diff.boot.CI.L","wad.diff.boot.CI.U","wad.diff.p.value","ape.obs","ape.boot.mean","ape.boot.median","ape.boot.CI.L","ape.boot.CI.U","r.obs","r.boot.mean","r.boot.median","r.boot.CI.L","r.boot.CI.U","f.obs","f.boot.mean","f.boot.median","f.boot.CI.L","f.boot.CI.U","N1.obs.mean","N2.obs.mean","N1.boot.mean","N1.boot.median","N1.boot.CI.L","N1.boot.CI.U","N2.boot.mean","N2.boot.median","N2.boot.CI.L","N2.boot.CI.U","N.obs.mean","N.boot.mean","N.boot.median","N.boot.CI.L","N.boot.CI.U","message","X","AFE_24h","AFE_48h","AFE_72h","AFE_168h","taxonomy","bin"
"12","sip113",4,"t168_16O_t24_16O_t48_16O_t72_16O","t72_18O",1.72677415900111,1.73531515652858,1.72678245367433,1.72684408885491,1.72502305572397,1.72821926611695,1.73534199976542,1.73531515652858,1.72942603725544,1.7383270185665,0.0085409975274664,0.00855954609108982,0.00860349092650092,0.00343327329569306,0.0127293926732709,0.001,0.125955836486586,0.126234086356111,0.126885328653335,0.05065411783094,0.187865357470952,225.89321495449,227.291969898251,225.706819627611,86.3527239439925,367.884441474599,3.76488691590816,3.78819949830418,3.76178032712684,1.43921206573321,6.13140735790998,3223.41995409234,3214.91857491137,3229.24048116717,3203.3759263038,2412.25757874538,4124.5719614921,3198.11469292261,3214.91857491137,2765.86600453314,3624.93737325203,3221.71967825615,3223.01532351826,3214.01523658351,2593.09929773618,3958.64763194153,"none",11,0.0429304377376651,0.176788402365806,0.125955836486586,0.171220638784913,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp001746295","H2-16-all-fractions_metab_conc_5.Streptomyces_sviceus_71_22"
"13","sip113",5,"t168_16O_t24_16O_t48_16O_t72_16O","t168_18O",1.72677415900111,1.73838453842699,1.72678245367433,1.72684408885491,1.72502305572397,1.72821926611695,1.73850394223217,1.73838453842699,1.73580201336202,1.74242988319717,0.0116103794258782,0.0117214885578374,0.0115999340220366,0.00835014021232805,0.0158024371783986,0.002,0.171220638784913,0.172864325864763,0.171054964128204,0.123065660418428,0.233061573494649,125.866547879156,127.281488230065,124.033004033212,82.9808291573189,186.594108100667,2.09777579798593,2.12135813716774,2.06721673388687,1.38301381928865,3.10990180167778,3223.41995409234,2512.81554440277,3229.24048116717,3203.3759263038,2412.25757874538,4124.5719614921,2491.38567193671,2512.81554440277,1993.02704102737,3125.49128049045,3081.29907215443,3081.66951932107,3078.38058052023,2451.42281962921,3818.36385854736,"none",11,0.0429304377376651,0.176788402365806,0.125955836486586,0.171220638784913,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp001746295","H2-16-all-fractions_metab_conc_5.Streptomyces_sviceus_71_22"
"14","sip113",3,"t168_16O_t24_16O_t48_16O_t72_16O","t48_18O",1.72677415900111,1.73876208548081,1.72678245367433,1.72684408885491,1.72502305572397,1.72821926611695,1.73897725838138,1.73876208548081,1.73303684524834,1.74644918920234,0.0119879264797058,0.0121948047070495,0.0119835488436971,0.00629031890133388,0.0196726884605535,0,0.176788402365806,0.179844344960258,0.176659208342874,0.0927004407141563,0.290116767651621,454.946930433536,460.865074168988,453.683983245231,231.232918030241,757.823763547154,7.58244884055894,7.68108456948313,7.56139972075385,3.85388196717068,12.6303960591192,3223.41995409234,2515.82110424858,3229.24048116717,3203.3759263038,2412.25757874538,4124.5719614921,2472.19130739295,2515.82110424858,1404.85135792729,3673.69550158381,3081.90018412359,3077.83064641232,3067.21599722577,2428.51778769175,3844.97794378367,"none",11,0.0429304377376651,0.176788402365806,0.125955836486586,0.171220638784913,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp001746295","H2-16-all-fractions_metab_conc_5.Streptomyces_sviceus_71_22"
"15","sip114",3,"t168_16O_t24_16O_t48_16O_t72_16O","t48_18O",1.72196604407123,1.72446264947675,1.72197515304598,1.72196314077007,1.7211248076249,1.72288440329984,1.7244606537404,1.72446264947675,1.72440825662429,1.7245095455422,0.00249660540551844,0.00248550069442063,0.00250250216321524,0.00157826319841036,0.00336481875513879,0.017,0.036917332720395,0.0367547331696381,0.0370052393169519,0.0233253677243606,0.0497797512573228,59.0071917022562,59.1624933396471,59.5376229321199,33.5642871915247,86.360313204562,0.983453195037603,0.986041555660785,0.992293715535332,0.559404786525411,1.43933855340937,1907.31540462397,1941.71456181295,1913.8068245282,1895.96128203217,1425.93282181699,2425.34562798597,1956.27097141273,1941.71456181295,1205.77983236543,2512.93647710856,1914.19523606177,1922.2996539051,1916.4720583141,1517.37554707053,2356.78293707538,"none",12,0.0140007276259004,0.036917332720395,-0.0401915296749915,-0.00228883592468631,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__AC-57;s__","12C16O_72h_100_P14_coass_bin.22"
"16","sip115",3,"t168_16O_t24_16O_t48_16O_t72_16O","t48_18O",1.71085032430494,1.71668574081594,1.71086409891418,1.71094737872946,1.709331487314,1.7121122236591,1.71668302605414,1.71668574081594,1.7166115984649,1.71674927322989,0.00583541651100639,0.00581892713996068,0.0057402016920769,0.00454922152460727,0.00734575146988913,0.001,0.0868303940308429,0.0865889334689545,0.085407708470786,0.0676411670512752,0.109397736977399,166.591917779762,166.321671156579,165.27673798821,134.854152735929,204.64088522232,2.77653196299604,2.77202785260965,2.7546122998035,2.24756921226548,3.41068142037199,2217.11813681618,2620.03889178117,2228.70096339441,2222.70247126349,1813.79495832443,2687.46461842145,2654.12173593228,2620.03889178117,1877.06006577855,3583.05865801691,2297.70228780918,2313.78511790198,2311.50421304233,1906.58487497372,2721.03824955806,"none",13,0.0259371351969084,0.0868303940308429,-0.00543892720773462,-0.0329724566426792,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__","12C16O_24h_100_unf_bin.47"
"17","sip12",5,"t168_16O_t24_16O_t48_16O_t72_16O","t168_18O",1.7241821575393,1.74629083387679,1.724211074493,1.7241821575393,1.7235,1.72551425683836,1.7462851491957,1.74629083387679,1.74584464466447,1.74709790144272,0.0221086763374962,0.0220744626275852,0.0221429066969638,0.0205443875380935,0.0231934447198282,0.00228050171037628,0.326515001382853,0.326007708458045,0.326947811825374,0.30306420016909,0.342668115573911,16.6838802062164,17.0264477796433,16.7417250937367,8.68162227333038,27.0542754290872,0.278064670103606,0.283774129660722,0.279028751562279,0.144693704555506,0.450904590484786,170.462554311564,389.036601594978,173.263137078726,170.462554311564,30.9675878225147,329.909373370027,392.828268301469,389.036601594978,311.993590075728,499.477021103818,214.177363768247,217.176163323274,213.585167609184,107.034954868468,349.539060808217,"Warning: no occurrences in rep rA_t24_16O & rA_t48_16O & rB_t24_16O & rB_t48_16O & rB_t72_16O & rC_t168_16O & rC_t24_16O & rC_t72_16O (t72_16O/t48_16O/t168_16O/t24_16O)",15,0,0,0,0.326515001382853,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__","12C16O_0h_100_P14_coass_bin.15"
"18","sip127",3,"t168_16O_t24_16O_t48_16O_t72_16O","t48_18O",1.70634560071505,1.71123180573778,1.70643204236239,1.70649546299191,1.70270987069423,1.70951178359763,1.71127790949926,1.71123180573778,1.7105,1.71269541721334,0.00488620502273274,0.00484586713687284,0.0047446743453915,0.00133799972629464,0.00866785942281622,0.0611835506519559,0.0728918372113205,0.072313374841739,0.0707594677396597,0.019927021943668,0.129646262222268,15.4795514806682,15.6877318213889,15.1203312907101,3.86599124909071,31.0943234938472,0.257992524677803,0.261462197023148,0.252005521511836,0.0644331874848451,0.518238724897454,234.332823941251,334.29963012092,236.007510789534,229.607129253715,119.55331608159,375.5040374895,348.925776212404,334.29963012092,74.0326421983107,809.040309044412,254.326185177185,258.591163874108,254.038776052889,133.350496555877,391.137645824103,"Warning: no occurrences in rep rB_t168_16O & rB_t72_16O & rC_t168_16O (t168_16O/t24_16O/t48_16O/t72_16O)",17,0.0313593875854758,0.0728918372113205,0.0555270006071187,0,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__UBA4720;s__","12C16O_48h_50_P09_coass_bin.4"
"19","sip127",4,"t168_16O_t24_16O_t48_16O_t72_16O","t72_18O",1.70634560071505,1.71006777756837,1.70643204236239,1.70649546299191,1.70270987069423,1.70951178359763,1.71004054755517,1.71006777756837,1.7092033327051,1.7105,0.00372217685331777,0.0036085051927848,0.00352389887235072,0.000465750085529704,0.00746253642370865,0.277833500501505,0.0555270006071187,0.0538559297201072,0.0525696713087559,0.00693814896761744,0.111569102103638,9.28548257746333,8.81716012476926,8.60258717084725,1.05801477991214,18.3393386271013,0.154758042957722,0.146952668746154,0.143376452847454,0.0176335796652023,0.305655643785022,234.332823941251,564.67975770876,236.007510789534,229.607129253715,119.55331608159,375.5040374895,585.388351851035,564.67975770876,210.220969270667,1231.64105365411,300.402210694753,305.883679001834,302.474974536587,159.827153798821,460.539430355842,"Warning: no occurrences in rep rB_t168_16O & rB_t72_16O & rC_t168_16O (t168_16O/t24_16O/t48_16O/t72_16O)",17,0.0313593875854758,0.0728918372113205,0.0555270006071187,0,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__UBA4720;s__","12C16O_48h_50_P09_coass_bin.4"
"20","sip128",3,"t168_16O_t24_16O_t48_16O_t72_16O","t48_18O",1.7276522369622,1.73003973002493,1.72766101631692,1.72764288876932,1.72679398507923,1.7285250636171,1.73012492464207,1.73003973002493,1.72800842319974,1.73234435547592,0.00238749306273367,0.00246390832514268,0.00242237275368551,0.000247693166796027,0.00473660860681144,0.028,0.0351915489520955,0.0363194492705677,0.0356975031419213,0.00365073408982637,0.0698192128606901,65.2670290633272,67.5983167058669,66.4741747501809,6.31493686103617,132.490986335778,1.08778381772212,1.12663861176445,1.10790291250302,0.105248947683936,2.2081831055963,2189.91901771473,2345.79708274038,2196.50828009007,2186.55770731012,1721.35180265267,2692.20782113242,2353.83722593815,2345.79708274038,2147.9211432121,2627.08238440423,2221.09463071986,2227.97406925969,2225.31319387975,1864.30394592899,2625.33705949121,"none",18,0.01924659545699,0.0351915489520955,-0.0693880790394075,-0.0466789623182236,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Thermoleophilaceae;g__;s__","H2-16-all-fractions_metab_conc_77.Actinobacteria_71_48"
"21","sip131",4,"t168_16O_t24_16O_t48_16O_t72_16O","t72_18O",1.72339692264652,1.7602727261483,1.72336496585037,1.72339692264652,1.71932626091878,1.72613063992454,1.76029499888682,1.7602727261483,1.75581817844491,1.7625,0.0368758035017842,0.0369378899129906,0.0368758035017842,0.0319148123720649,0.0413712036887359,0.00239234449760766,0.544845225723534,0.545803569493017,0.544845225723534,0.470799079036369,0.612070934578486,59.0169321803646,61.6649878647101,61.2211117630982,25.0128617211673,109.90082201159,0.98361553633941,1.02774979774517,1.0203518627183,0.416881028686121,1.83168036685983,169.668363901378,294.244782585891,174.273741228543,169.668363901378,0,365.379555643098,290.706044050643,294.244782585891,112.821545547839,536.776873066586,194.58364763828,197.560201792963,195.175180315666,64.5457978544957,357.00483258646,"Warning: no occurrences in rep rA_t168_16O & rA_t24_16O & rA_t48_16O & rA_t72_16O & rB_t24_16O & rB_t48_16O & rC_t24_16O & rC_t48_16O & rC_t72_16O (t24_16O/t72_16O/t168_16O/t48_16O)",20,0,0,0.544845225723534,0.577753512709512,"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas_B;s__","H3-16-all-fractions_metab_conc_13.Lysobacter_68_0"
"22","sip131",5,"t168_16O_t24_16O_t48_16O_t72_16O","t168_18O",1.72339692264652,1.7625,1.72336496585037,1.72339692264652,1.71932626091878,1.72613063992454,1.7625,1.7625,1.7625,1.7625,0.0391030773534802,0.0391350341496273,0.0391030773534802,0.0363693600754571,0.0431737390812243,0.00240963855421687,0.577753512709512,0.578267376644167,0.577753512709512,0.536511417615439,0.639408398925412,27.7063585857269,28.9915699369925,28.7679245583287,12.5643751106055,51.4766513769928,0.461772643095449,0.483192832283209,0.479465409305478,0.209406251843425,0.857944189616547,169.668363901378,326.373854344118,174.273741228543,169.668363901378,0,365.379555643098,321.943404762759,326.373854344118,142.036479510552,514.554941242174,201.009461989926,203.807673935386,203.520052305052,70.3887846470385,360.92163936546,"Warning: no occurrences in rep rA_t168_16O & rA_t24_16O & rA_t48_16O & rA_t72_16O & rB_t24_16O & rB_t48_16O & rC_t24_16O & rC_t48_16O & rC_t72_16O (t24_16O/t72_16O/t168_16O/t48_16O)",20,0,0,0.544845225723534,0.577753512709512,"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas_B;s__","H3-16-all-fractions_metab_conc_13.Lysobacter_68_0"
"23","sip141",3,"t168_16O_t24_16O_t48_16O_t72_16O","t48_18O",1.72123736743318,1.72425916630934,1.72124336460904,1.72123398689553,1.72048454982877,1.7220443063002,1.72424973336812,1.72425916630934,1.72371447950848,1.7248458987243,0.00302179887615872,0.00300636875907789,0.0029998994632503,0.00203209863807191,0.003919035697953,0.003,0.0447016631707346,0.0444745981282955,0.0443820153010549,0.0300501057374764,0.057992209444916,61.2782020425019,60.8314096194855,60.7929451695735,43.9435323001327,77.577598179155,1.02130336737503,1.01385682699143,1.01321575282623,0.732392205002211,1.29295996965258,1638.77372570991,1653.40764841459,1644.42348656765,1634.55850762247,1329.74785711282,2010.65051292634,1665.41062878081,1653.40764841459,1386.4062387064,1989.40601117076,1641.70051025085,1648.62091501028,1642.20004092988,1379.19880216414,1954.98909601732,"none",27,0.0225772915730499,0.0447016631707346,-0.0254699033338501,0.036727407477277,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__","12C16O_0h_50_unf_bin.34"
"24","sip143",4,"t168_16O_t24_16O_t48_16O_t72_16O","t72_18O",1.71220816068274,1.71627298750514,1.71222139133514,1.71229233037676,1.70995201660479,1.71418383225706,1.71613685699983,1.71627298750514,1.71254022174389,1.71943344367621,0.00406482682239773,0.00391546566469001,0.00394896778073062,0.000114994471253555,0.00772339808943909,0.038,0.0604378188620897,0.0582270668277477,0.0587111876588986,0.00170817884750269,0.114925121357984,70.8708785754306,66.9593780873833,68.066029699987,1.97990061966793,130.623853398931,1.18118130959051,1.11598963478972,1.13443382833312,0.0329983436611321,2.17706422331552,2001.47675832514,2526.60340236939,2009.35116619316,1967.16849576589,1484.14806253585,2719.83716096536,2533.99729615555,2526.60340236939,2399.18211106903,2765.05854792447,2106.50208713399,2114.28039218564,2081.45155653091,1684.98673650464,2678.22807994386,"none",28,0.031470390725244,0.0996202274710247,0.0604378188620897,0.177559690313281,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__","H1-16-all-fractions_metab_conc_2.Bradyrhizobium_62_16"
"25","sip143",5,"t168_16O_t24_16O_t48_16O_t72_16O","t168_18O",1.71220816068274,1.72415017654882,1.71222139133514,1.71229233037676,1.70995201660479,1.71418383225706,1.72419895824003,1.72415017654882,1.72101430611292,1.72657420674178,0.0119420158660759,0.0119775669048906,0.0119542999507708,0.00863626932164311,0.0154194560271353,0.002,0.177559690313281,0.178097185136197,0.177776094233964,0.128299410834543,0.229479713938505,80.6744876633519,80.6777991746726,80.008011704442,58.2062270366991,107.577192041452,1.3445747943892,1.34462998624454,1.3334668617407,0.970103783944985,1.79295320069086,2001.47675832514,1516.38478330585,2009.35116619316,1967.16849576589,1484.14806253585,2719.83716096536,1516.58108937861,1516.38478330585,1410.90889711602,1675.92292823383,1904.45836332128,1910.79715083025,1878.40166730962,1491.25398016016,2493.86142107351,"none",28,0.031470390725244,0.0996202274710247,0.0604378188620897,0.177559690313281,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__","H1-16-all-fractions_metab_conc_2.Bradyrhizobium_62_16"
"26","sip143",3,"t168_16O_t24_16O_t48_16O_t72_16O","t48_18O",1.71220816068274,1.71890825311331,1.71222139133514,1.71229233037676,1.70995201660479,1.71418383225706,1.71892368133886,1.71890825311331,1.71663944882042,1.72014828122769,0.00670009243056247,0.00670229000372177,0.00665985213302578,0.00405265686136723,0.00949159106914807,0,0.0996202274710247,0.0996624477067063,0.0989898677222503,0.0602049064880839,0.141259683420541,167.535823368053,166.978406503043,165.527158071163,101.997253585555,235.570748133317,2.79226372280088,2.78297344171738,2.75878596785272,1.69995422642591,3.92617913555529,2001.47675832514,2064.37793574674,2009.35116619316,1967.16849576589,1484.14806253585,2719.83716096536,2077.37438654003,2064.37793574674,1774.82791831987,2507.82623858489,2014.05699380946,2022.95581026254,1994.07616763543,1580.93773701809,2579.70981605608,"none",28,0.031470390725244,0.0996202274710247,0.0604378188620897,0.177559690313281,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__","H1-16-all-fractions_metab_conc_2.Bradyrhizobium_62_16"
"27","sip148",4,"t168_16O_t24_16O_t48_16O_t72_16O","t72_18O",1.73759839830959,1.74740490349781,1.73753670704496,1.73764176387952,1.73479297817978,1.73932163796357,1.7475525601891,1.74740490349781,1.74371661840576,1.75259082016021,0.00980650518821946,0.010015853144141,0.00990684037988931,0.00542562434143906,0.0153232112126713,0.0191532258064516,0.143747629669158,0.146833836467979,0.145245092027658,0.0794667026469561,0.22491412651746,35.6124142981798,37.1398055286691,35.6028083070996,16.9873949375268,69.4476195721371,0.593540238302996,0.618996758811152,0.59338013845166,0.283123248958781,1.15746032620228,318.715152061022,950.362642631692,324.20629881112,314.954128405238,136.397453939059,562.591103588312,951.090316682963,950.362642631692,803.778325589646,1153.38673335859,445.044650175156,449.583102385488,442.276208701138,298.512389964863,640.168749525669,"Warning: no occurrences in rep rA_t24_16O & rA_t48_16O & rC_t24_16O & rC_t72_16O (t24_16O/t72_16O/t48_16O/t168_16O)",30,0,0,0.143747629669158,0.183632308624684,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","12C16O_48h_50_P10_coass_bin.29"
"28","sip148",5,"t168_16O_t24_16O_t48_16O_t72_16O","t168_18O",1.73759839830959,1.75012584791969,1.73753670704496,1.73764176387952,1.73479297817978,1.73932163796357,1.75011969964323,1.75012584791969,1.74972020065407,1.75079120265036,0.0125274496101069,0.0125829925982702,0.0124853415321738,0.0107255563147082,0.0154017831734115,0.00201816347124117,0.183632308624684,0.18446530008361,0.183010636811831,0.157066831666702,0.226094140102745,21.4549102165538,22.0884763975652,21.1603536541312,13.2758254286761,35.4765541708579,0.357581836942563,0.368141273292753,0.352672560902186,0.221263757144602,0.591275902847632,318.715152061022,1173.79245558356,324.20629881112,314.954128405238,136.397453939059,562.591103588312,1183.39652922119,1173.79245558356,804.96155432873,1365.19195740107,489.73061276553,496.044344893133,490.041619677003,337.966910081576,687.008302907029,"Warning: no occurrences in rep rA_t24_16O & rA_t48_16O & rC_t24_16O & rC_t72_16O (t24_16O/t72_16O/t48_16O/t168_16O)",30,0,0,0.143747629669158,0.183632308624684,"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__","12C16O_48h_50_P10_coass_bin.29"
"29","sip149",3,"t168_16O_t24_16O_t48_16O_t72_16O","t48_18O",1.72431640446252,1.7261188074645,1.72433218626286,1.72429558074947,1.72353759120154,1.72522715808565,1.72610685725695,1.7261188074645,1.72558388097599,1.72676449932929,0.0018024030019772,0.00177467099409156,0.00178385413941862,0.000707587559010747,0.00276972961213839,0.041,0.0266170309681472,0.026208879644591,0.0263406670032213,0.0104427458437272,0.040910058231571,26.2821154282727,25.7825829191275,25.9819537784518,10.8622145383991,39.2411116421459,0.438035257137878,0.429709715318791,0.433032562974196,0.181036908973319,0.654018527369098,1161.22207278467,1267.76364054301,1165.72735630874,1160.90451229915,900.31307451414,1450.01612706367,1280.59284522242,1267.76364054301,1015.96012683884,1646.66861244637,1182.53038633634,1188.70045409148,1185.90643466088,968.955689318272,1421.41261934011,"none",31,0.00388494740498399,0.0266170309681472,-0.051200670421993,-0.0261470502217323,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__WHSW01;s__","12C16O_0h_100_P08_coass_bin.18"
"30","sip15",3,"t168_16O_t24_16O_t48_16O_t72_16O","t48_18O",1.72944045775899,1.73268600443947,1.7294457668088,1.72944608179658,1.72846327503439,1.73045085694714,1.73273024340936,1.73268600443947,1.73188514437011,1.73403230480521,0.00324554668048216,0.00328447660056803,0.00326535657637006,0.00194130559325374,0.00482106512909271,0.009,0.0477914056920694,0.0483666417700612,0.0480924279689719,0.0285764726244114,0.0710006799701786,56.044580533624,57.0942655022503,55.5337991123866,28.8302790121893,95.6237981654345,0.934076342227066,0.951571091704172,0.925563318539777,0.480504650203154,1.59372996942391,1436.24026480429,1277.11329058918,1438.86877078071,1399.31516350245,985.570572306045,2076.16151560162,1279.82473011493,1277.11329058918,988.676827682104,1454.15713957394,1404.41486996127,1407.05996264755,1381.22616980096,1045.52126999271,1936.82776431947,"none",32,0.0220246458213001,0.0477914056920694,-0.044308682634261,-0.0491633213335197,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__","12C16O_0h_50_P13_coass_bin.10"
"31","sip151",2,"t168_16O_t24_16O_t48_16O_t72_16O","t24_18O",1.71591483603318,1.71960103886445,1.71592687921371,1.7159304043936,1.71501501342946,1.71676500895693,1.71956828355323,1.71960103886445,1.71627740465133,1.72253975637503,0.00368620283126808,0.00364140433951665,0.00364042422419852,0.000616039626397047,0.0065910109103771,0.019,0.0546937664203326,0.0540304766716013,0.0540130886961565,0.00913521141123153,0.0977917125635331,368.253395726916,364.521277289151,360.871121033461,63.4053431404526,681.990168798894,6.1375565954486,6.07535462148585,6.01451868389102,1.05675571900754,11.3665028133149,4300.42390064924,2956.91232059765,4316.23567696618,4242.83426966844,3339.12004327245,5600.99355437022,2929.70079242277,2956.91232059765,2380.84477789424,3877.41589983737,4031.72158463892,4038.9287000575,3979.6967611641,3266.74197829937,5091.80552206818,"none",33,0.0546937664203326,0.137465930915428,0.0818567111523925,0.166760289312813,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium canariense","12C16O_24h_100_unf_bin.5"
"32","sip151",5,"t168_16O_t24_16O_t48_16O_t72_16O","t168_18O",1.71591483603318,1.72715400076512,1.71592687921371,1.7159304043936,1.71501501342946,1.71676500895693,1.72721757920255,1.72715400076512,1.72282857157356,1.73040166255436,0.0112391647319332,0.0112906999888432,0.0113522634967758,0.00728277755197673,0.0145509822691767,0.001,0.166760289312813,0.167525380699706,0.168449486804288,0.108080927247386,0.215909490185587,158.691661573265,159.584265000922,158.853649873331,103.298508863529,224.131726174984,2.64486102622108,2.65973775001537,2.64756083122218,1.72164181439216,3.73552876958306,4300.42390064924,2742.25165275148,4316.23567696618,4242.83426966844,3339.12004327245,5600.99355437022,2734.99862087785,2742.25165275148,2492.28347167667,2910.55894074632,3988.78945106969,3999.98826574851,3937.54577217454,3223.80984473014,5026.38844127732,"none",33,0.0546937664203326,0.137465930915428,0.0818567111523925,0.166760289312813,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium canariense","12C16O_24h_100_unf_bin.5"
"33","sip151",3,"t168_16O_t24_16O_t48_16O_t72_16O","t48_18O",1.71591483603318,1.72517964511305,1.71592687921371,1.7159304043936,1.71501501342946,1.71676500895693,1.72508959140992,1.72517964511305,1.72225520842779,1.72934899845297,0.00926480907987015,0.00916271219620621,0.00908491785306598,0.00633793450254868,0.0129673288608969,0.002,0.137465930915428,0.135952014575006,0.134836893039331,0.0940377432538213,0.192349468111325,489.445058633384,484.940935143742,476.068341681501,317.770228531497,718.017669706833,8.15741764388974,8.08234891906237,7.93447236135835,5.29617047552495,11.9669611617806,4300.42390064924,4118.46519944311,4316.23567696618,4242.83426966844,3339.12004327245,5600.99355437022,4113.57639776788,4118.46519944311,3757.98146517032,4471.75586864658,4264.03216040801,4275.70382112652,4211.47255977988,3504.19670890805,5308.85418101061,"none",33,0.0546937664203326,0.137465930915428,0.0818567111523925,0.166760289312813,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium canariense","12C16O_24h_100_unf_bin.5"
"34","sip151",4,"t168_16O_t24_16O_t48_16O_t72_16O","t72_18O",1.71591483603318,1.72143174335475,1.71592687921371,1.7159304043936,1.71501501342946,1.71676500895693,1.72134986986047,1.72143174335475,1.71968314949103,1.72417530453551,0.00551690732156418,0.00542299064676108,0.00535419021271033,0.00341924886353723,0.00798922137208082,0.001,0.0818567111523925,0.0804645446348124,0.0794406877210392,0.050715114871756,0.118621658116354,199.797974672602,196.230544811519,193.694669175593,121.065066215386,293.810029198759,3.32996624454337,3.27050908019199,3.22824448625989,2.01775110358977,4.89683381997932,4300.42390064924,4721.79255402807,4316.23567696618,4242.83426966844,3339.12004327245,5600.99355437022,4715.65673580275,4721.79255402807,4567.39121175486,4887.74968635401,4384.69763132501,4396.11988873349,4334.56419267472,3619.80594889291,5436.92977017677,"none",33,0.0546937664203326,0.137465930915428,0.0818567111523925,0.166760289312813,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium canariense","12C16O_24h_100_unf_bin.5"
"35","sip154",3,"t168_16O_t24_16O_t48_16O_t72_16O","t48_18O",1.72173517231044,1.72486034402836,1.72174052474209,1.72174178211409,1.72094616906825,1.72257019718488,1.72484693988816,1.72486034402836,1.72426173281594,1.72558371505522,0.00312517171792104,0.00310641514606771,0.00310262543349038,0.00211626296116599,0.00409001832200336,0.006,0.046217940973085,0.0459418379222185,0.0458755276922802,0.0312896069775321,0.0604958604341163,98.0478141040775,97.2712257311987,97.3693951115499,68.4476055155332,125.603111526329,1.63413023506796,1.62118709551998,1.62282325185916,1.14079342525889,2.09338519210549,2525.25453521202,2602.0587650021,2533.21319468146,2516.20900882277,2058.9042927394,3045.10526653474,2611.17812305461,2602.0587650021,2184.50536026521,2890.80014571372,2540.61538117003,2548.80618035609,2545.79006088624,2163.80272191169,2968.38546233446,"none",34,0.0216578388077216,0.046217940973085,-0.0225405571406521,0.0613947667664241,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__","12C16O_168h_100_P08_coass_bin.11"
